text,positive
"Mal ganz abgesehen davon, dass hier eine ""Plastikwurst"" (primäre Verpackung) mit einer zweiten, bedruckten Plastikverpackung (sekundäre Verpackung) beim Kunden abgeliefert wird und damit dem ökologischen Gedanken diametral zuwider läuft, lässt sich der Inhalt essen. Geruch m.E. etwas undefiniert, erinnert leicht an Seife; Konsistenz nicht fest genug, aber immer noch akzeptabel; Geschmack auf dem Brot erscheint mir etwas zu salzig. Möglicherweise ist dies aber dem ""Smoked"" zu verdanken. Lässt sich gut schneiden, auch sehr dünn und bröckelt nicht. Dennoch, Begeisterung ist was anderes. Für beinahe 4€ für 200g ist mir das viel zu teuer. Unterm Strich ein Produkt, welches ich nicht mehr bestellen werde, allein schon wegen dem enormen Plastikmüll. Irgend jemand denkt da bei der Produktkonzeption nicht nach. 3/10 Punkten.",0
"Neue Rezeptur unterirdisch!",0
"Müssen ein fehlerhaftes Paket bekommen haben. Die Konsistenz war total weich und bröckelig und die Wurst war unfassbar scharf. Ich kaufe diese Sorte seit Jahren. Schmeckt normalerweise super.",0
"Schmeckte mir überhaupt nicht, war nicht annähernd scharf und die Konsistenz war nicht gut und im gesamten einfach Nein halt.. Bestelle ich definitiv nicht nochmal ...",0
"Die Konsistenz ist gut. Würze relativ dezent, wird leider von einem Beigeschmack überlagert. In Eintopf und Suppe ok",0
"Dieser vegane BACON war wirklich der beste den wir je gegessen haben. Er war sooooooo lecker und war wirklich kaum vom Echten zu unterscheiden. Wir haben uns so sehr gefreut, das es ihn nach sooo langer Zeit wieder zu kaufen gab und deshalb haben wir prompt eine Großbestellung getätigt. Als die von uns heiß erwartete Lieferung endlich ankam, war die Enttäuschung sehr groß. Das Rezept wurde geändert und was soll ich sagen.? Er schmeckt uns nicht mehr :( Der schöne rauchige Geschmack ist fast weg und er schmeckt sehr fade und hat einen sehr mehlig Nachgeschmack. Das finden wir richtig schade und ärgerlich. Bitte, bitte ändern Sie das Rezept wieder, das er wieder so schmeckt wie vorher, dann werden wir ihn sicher auch wieder bestellen, ansonsten müssen wir leider nach anderen Alternativen umsehen. Das wäre echt schade, sa es ein sooo tolles Produkt war.",0
"Geschmacklich nicht einzuordnen. Wir waren sehr enttäuscht, vor allem bei dem Preis.",0
"Das Schnitzel schmeckt nach Suppenwürze und wird steinhart",0
"Veggie-Schnitzel (vegan ?!), dessen Geschmack sehr gewöhnungsbedürftig ist und viel Ketchup erfordert.",0
"Es schmeckt wirklich gut, Konsistenz und Geschmack sind gelungen. Aber irgendwas stimmt nicht mit diesem Produkt. Ich habe einen ziemlich unkomplizierten Magen. Kennt jemand die Seinfeld Episode mit dem Black and White cookie? So ging es mir mit diesem Jerky! Ich glaubte erst an einen unglücklichen Zufall. Hatte es halb vergessen erneut solo gesnackt und leider mit dem gleichem Ergebnis... Der Weg von Canada war eventuell doch zu weit.",0
"Selten sowas ekeliges gegessen. Die Konsistenz ist pampig und zäh. Der Geschmack ekelig obwohl ich mit Kala Namak, Knoblauch und Schnittlauch gewürzt habe...",0
"Ich habe ein Omelett mit Pilzen und Zwiebeln daraus zubereitet. Die Zubereitung ist einfach und schnell. Geschmacklich ist es nicht so schlecht, ich habe allerdings noch kräftig mit Pfeffer und Kala Namak Salz nachgewürzt, dann war es ganz lecker. Die Konsistenz ist leider eher teigig, vielleicht kann man da noch experimentieren, zum Bsp. in dem man die Mischung mit dem Wasser richtig schaumig quirlt...werde es beim nächsten Mal versuchen.",0
"Schmeckt wie Nassfutter für Katzen!",0
"Das Produkt schmeckt wie Holzspäne, es ist nahezu ungeniessbar und meiner Meinung nach nicht verkehrsfähig.",0
"Obwohl ich es eigentlich sehr salzig mag - diesen Saucenpulver ist selbst mir zu stark. Sonst hat es relativ wenig ""umami""-Geschmack. Als Ergänzung oder zum Andicken von eigenen Saucen ist es okay, als Einzelprodukt eher nichts für mich.",0
"Er schmeckt sehr stark nach Knoblauch, säuerlich und war leider auch nur noch 5 Tage haltbar. Für den Preis leider enttäuschend.",0
"Der Cappuccino ist vom Grundgeschmack wirklich sehr lecker aber leider extrem süß - und ich habe normalerweise kein Problem mit Zucker;-)) Da ich selbst aber auch nicht darauf geachtet habe hier mal die Nährwerte: pro 100 Gramm 46,13 Gramm ZUCKER....das ist fast die Hälfte!! Werde dieses Produkt deshalb in dieser Zusammensetzung mehr bestellen .",0
"schmeckt fad und wie ein Stück Pappe",0
"Habe mich bei der Bestellung als Nussjunkie sehr auf den Cappuccino gefreut. Dachte cool, mal was anderes. Das packst du auf Reisen ein.",0
"Geschmacklich leider gar nicht meins, viel zu das, Konsistenz zu weich für mich, schade",0
"Wir leben seit 5 Jahren vegan aber das war die schlechteste Wiener Wurst. Es gibt wirklich schmackhaftere vegane Würste. Die Hunde haben sich gefreut. Für mich und meine Kinder ungenießbar.",0
"Bin seit kurzen erst vegan und hab Wiener noch sehr gut in Erinnerung.",0
"Die Konsistenz wäre noch zu verkraften, doch der Geschmack ist leider nicht gut. Es schmeckt etwas wie aufgeweichte Pappe. Fertiges Kartoffelpüree mag ich eigentlich immer sehr gerne, aber mit Kartoffeln haben diese Knödel leider sehr wenig zu tun. Da mach ich mir dann wirklich bei weitem lieber die Mühe sie selbst zu machen!",0
"Algen zu verarbeiten ist eine gute Idee, geschmacklich machen sich die Algen auch gut darin, allerdings hält sich der Algenanteil arg in Grenzen und ansonsten sonst die Zutaten nicht hochwertig, der hohe Preis ist daher nicht gerechtfertigt.",0
"Alles Geschmackssache, aber mir schmeckt die Hafermilch Oatly Barista (für den gleichen Preis) wesentlich besser! Konsistenz im Kaffee ist gut, der Geschmack ist mir aber zu säuerlich.",0
"Schade, dieser vegane Aufschnitt mit Rauch hat viele gute Zutaten und sieht auf dem Artikelfoto verlockend lecker aus. Umso enttäuschter war ich, als ich die Packung in Händen hielt. Die Scheiben sind fahl beige-grau und riechen nicht appetitlich. Dieser Eindruck bestätigt sich beim Probieren. Die Scheiben sind trocken und haben überhaupt keinen Geschmack. Da ist viel Luft nach oben, ohne dass auf künstliche Aromen und Farbstoffe zugegriffen werden muss. Allein der guten Zutaten wegen vergebe ich 7 Sterne.",0
"Völlig geschmacklos - da kann man besser das Geld aus dem Fenster werfen, dann hört man es wenigstens noch klingeln....",0
"Leider nicht so lecker, wie erhofft. Würzig wie in der Beschreibung angegeben ist es wenig. Es schmeckt er fad und eintönig. Auch die Konsistenz ist Recht klebrig und kompakt. Als ich das Steak als ganzes gebraten habe hat es mir gar nicht geschmeckt, beim anderen Stück hatte ich es in dünnes Scheiben geschnitten und gebraten und ein wenig mit Salz und Pfeffer gewürzt. Das schmeckte schon wesentlich besser.",0
"Leider hat das Produkt uns überhaupt nicht überzeugt, vom Geschmack ging es, aber es hat total an den Zähnen geklebt und wollte auch nicht recht runter.",0
"Vom Geschmack her ist der Cappuccino okay, hätte ich jedoch gewusst, dass er so dermaßen süß ist, dann hätte ich mir eher den weniger süßen bestellt. Der hier ist mir echt viel zu süß, schade drum, werde ich nicht nochmal kaufen. Aber für diejenigen die es gerne sehr süß mögen ist der Cappuccino empfehlenswert.",0
"Konsistenz erinnert an Hot Dog Würstchen, sehr weich. Geschmacklich hat’s mich nicht vom Hocker gehauen , eher mittelmäßig.",0
"Was um Himmels Willen habt ihr mit euren leckeren Spacebars gemacht?",0
"Ich war auf der Suche nach Snack Würstchen für Wanderungen oder in der Arbeit für zwischendurch. Hier bei alles-vegetarisch.de wurde ich mehr als fündig. Unter Anderen habe ich auch das Topas Wheaty Bio Spacebar Probierset bestellt. Darunter war auch das Spacebar Hanf. Dieser war von den 4 Varianten leider die Enttäuschung. Waren die drei Anderen Würstchen wirklich sehr gut, war dieses gerade mal Durchnitt, wenn überhaupt, vom Geschmack her. Aber Geschmäcker sind ja verschieden.",0
"...dafür ist der Preis eigentlich noch OK, aber das Ganze dann Käse zu nennen, ist schon ein wenig fragwürdig.",0
"Der Wiesentäler ist eher weicher bröckerliger Tofu. Mit Käse hat das aber irgendwie nicht zu tun. Geschmacklich ist er schon okay, besser als der mit grünem Pfeffer. Aber das wars dann auch schon...",0
"Das ist eine Frechheit, pures Fett, ohne Geschmack, ich kaufe sie nie wieder! Nicht zu empfehlen!",0
"Also ""Fischstäbchen"" sind das keine. Sie ähneln eher den Gemüsestäbchen vom anderen Käpt'n. Und mit ähneln bin ich noch extremst freundlich.",0
"Ich hatte vor ein paar Monaten mal die Stäbchen von Vantastic foods, und die haben mich fast vom Hocker gehauen, die schmeckten wie die Fischstäbchen aus meiner Kindheit. Heute nun diese gemacht, die haben mich leider nicht überzeugt. Ist ok, man kann sie essen, aber nach Fisch schmecken sie nicht, auch die Konsistenz ist fester und wie schon öfter angemerkt sind sie sehr flach.",0
"schmeckte eher wie wiener schnitzel, also ganz ok so, wenn man aber fischgeschmack will ist das dann nicht das richtige da gibt es andere produkte (namen vergessen) in richtung panierte filets mit algen in den inhaltsstoffen diese schmecken da schon mehr nach meer.",0
"Was mir bei Bestellung nicht klar war, ist, dass es sich um einen riesigen Beutel handelt (sieht ähnlich aus wie ein blauer Müllsack), in dem dann die ganzen 7kg offen drin liegen.",0
"Geschmacklich naja.. aber mit Burger hat es wirklich nichts zu tun.",0
"Kann man nicht essen, schmeckt unfassbar chemisch",0
"Ich fand den Käse nur furchtbar. Total künstlich im Geschmack, ich konnte ihn nicht mal als Nudelsauce gebrauchen. Schade um das Geld.",0
"Es passiert wirklich selten, dass ich ein Lebensmittel als ungenießbar betitele... aber das war echt eins der schlimmsten Produkte, die ich je getestet habe. Schmeckt 0,0 wie Mozzarella oder Käse oder sonst was, für mich schmeckt das nach Zahnpasta und die Konsistenz ist auch schrecklich! Schade, denn den am Stück von derselben Marke find’ ich echt lecker. Warum die Scheiben so anders sind, ist mir ein Rätsel :(",0
"Die Scheiben sind sehr labberig und fast geleeartig, was ich leider nicht besonders angenehm finde. Ich habe nicht eine Scheibe heile aus der Verpackung bekommen, weil sie sehr dünn sind. Der Geschmack haut nicht auch nicht so richtig vom Hocker. Ich würde sie mir nicht noch ein mal kaufen, aber man kann es mal versuchen.",0
"Leider schmeckt der Käse überhaupt nicht. Weder nach Mozzarella, noch nach irgendwas anderem essbaren. Wer den typischen veganen Käse-Geschmack und eine klebrige, labrige Textur schätzt, ist hier richtig. Für mich jedoch ein Reinfall.",0
"Leider hat es mit Mozzarella wenig zu tun. Ganz merkwürdiger Beigeschmack, leider auch nicht nach Basilikum.",0
"Wer noch nie Alfredo hatte und allergisch gegen Geschmack bzw. Gewürze ist, der wird diese Nudeln vielleicht mögen. Alle anderen sollten lieber die Finger davon lassen. Ja, Fertigprodukte sind nie das wahre, selbst kochen schmeckt immer besser, allerdings ist dieses Produkt wirklich einfach nur schlecht. Ein Blick auf die Zutatenliste verrät, dass abgesehen von Nudeln nichts drin ist, was in eine gute Alfredo gehört. Schade.",0
"Hat mich nicht überzeugt. Das Saucenpulver wird zwar schön cremig, schmeckt aber leider nach nichts. Da koche ich mir selber ein paar Nudeln und schnibbel Gemüse zusammen, ist günstiger und schmeckt besser. Würde ich nicht nochmal bestellen.",0
"Leider gibt es hier den Eintopf von EDEN nicht mehr. Den fanden wir sehr gut.",0
"Etwas zu süß, nicht cremig genug, schmeckt kaum nach Karamell, riecht eher nach Haselnuss. Kann man, muss man nicht.",0
"Geschmacklos und beim Kochen wässrig, Pizza etc. auch nicht empfehlenswert. Kokosfett ist sicher nicht nachhaltig, noch weniger als Palmfett, weil weniger Ertrag pro ha. Ansonsten völlig überteuerter MandelBrei. Schon mal jemand die Rohstoffkosten kalkuliert?",0
"Habe noch nie etwas derart ekelhaftes gegessen.. und bin eigentlich ein allesfresser. Musste sogar nachspülen, um den penetranten geschmack loszuwerden. Hatte was von knete...",0
"Sorry, aber die kann ich gar nicht essen. Zum Glück ist sie nicht stark gewürzt/gesalzen, so dass ich sie über mehrere Tage verteilt meinem Hund geben kann, der mag sie nämlich.",0
"Vor Jahren habe ich diese Wurst schon mal bestellt und musste diese entsorgen aufgrund des widerlichen Geschmackes. Nun - nach den guten Bewertungen und der Vermutung einer Rezeptkorrektur - nochmals bestellt - und leider schon wieder sehr enttäuschend!!!! Eure Bockwurst, die Wiener und der Leberkäse sind sooooo lecker, warum ist es nicht möglich, diese Konsistenz und diese Geschmacksechtheit auch bei diesem Produkt zu kreieren? SCHADE!",0
"Naja, die Konsistenz ist gut - geschmacklich habe ich schon bessere gegessen.",0
"Es schmeckt nur nach Sojajoghurt mit getoasteten Haferflocken. Sieht zwar aus wie ein Käsekuchen, schmeckt aber super langweilig und nicht ansatzweise wie ein Käsekuchen -> er schmeckt wie sich omnivore einen veganen glutenfreien Käsekuchen vorstellen: nicht lecker!",0
"Neeeinnnn! Der Biss ist gar nicht mit Gummibärchen vergleichbar und die Geschmacksrichtungen sind nicht lecker. Ich hatte halt gehofft es wird ein Gummibärchen erlebnis aber es war leider wie harter Käse zu beißen der nach Erdbeere schmeckt :-(",0
"wenn man mal den Leberkäse von Meetlyke gekostet hat, verblasst jeder andre dagegen. dieser schmeckt einfach überhaupt nicht gut. eigentlich gar nicht nach Leberkäse. Der von Meetlyke hingegen ist sensationell (sowohl der klassische als auch der Pizzaleberkäse)",0
"Auf dem Brot schmeckt er ehr mild und ist etwas bröselig in der Konsistenz.",0
"Bisher hattet Ihr immer einen leckeren veganen Fleischläse im Angebot, der richtig RICHTIG lecker war! Dieses Nachfolgeprodukt ist dagegen geschmacklich eine Entgleisung: erstmal labbrig in der Konsistenz und dann geschmacklich bestenfalls an Hackbraten erinnernd. Ich ärgere mich sehr, dass ich fast 6,00 für 2 Scheiben ausgegeben habe .... Beim nächsten Mal werde ich wieder den veganen Fleischkäse von einer anderen bei Euch angebotenen Firma bestellen. Sehr SEHR schade, auch ums Geld.",0
"Ich finde sie super als vegetarische Alternative zu fleischigen Würsten!",0
"Teuer, ungesund und nicht genießbar",0
"Wir haben 2 Blatt davon probiert der Rest landet leider in der Tonne. Es schmeckt nach nichts und schaut so eklig aus. Ist auch kein EU Produkt, keinerlei Kontrolle.",0
"Schmeckt meiner Meinung nach nicht nach Salami, eher nach Gemüse mit Seitan und sieht optisch leider nicht so ansprechend aus. ich greife da lieber auf andere Produkte zurück.",0
"Hatte mehrere Sorten von dieser Marke bestellt und alle waren leider ungenießbar. Die Konsistenz und der Geruch sind gut, nur leider mangelt‘s am Geschmack und das gewaltig...",0
"Wirklich eklig. Konnte es nicht fertig essen. Im Abgang irgendwie bitter. Leider nicht empfehlenswert!",0
"Der Mürbeteig ist super aber die Marmeladenfüllung ist viel zu sauer! Man hat gar keine Lust, das Teilchen fertig zu essen weil sich einem alles zusammen zieht. Schaaaaaade! Bitte verbessern!!!",0
"Der Mürbeteig des Keks hat mir sehr gut gefallen, leider war mir der Säure-Anteil in der Marmelade zu hoch. Es hat zwar süß geschmeckt, aber wenig nach Frucht, da diese Säure sehr dominant ist.",0
"Konsistenz wie Knete, egal wie gut man sie brät. Geschmacklich okay aber das Essen macht keinen Spaß.",0
"Schmeckt leider nicht für, zu fad und zu zäh, wenn man es wie angegeben anbrät",0
"Ich mag die Alberts-Aufstriche sehr gern, aber dieses Filet ist meiner Meinung nach seinen Preis nicht wert. Es ist schlecht gewürzt und auch die Konsistenz ist nicht optimal.",0
"Die Cevapcici sehen weder wie typische Cevapcici aus, noch schmecken sie so. Eher sehen sie wie Medallions aus, die leicht gewürzt sind und nach dem Anbraten (mit z.B. Reis,Zwiebeln und Salat) ganz gut schmecken.",0
"... von den Cevapcici war ich doch etwas enttäuscht. Sie schmecken einfach fade, schade. Hätte mir mehr erwartet.",0
"keine Sossenkonsistens, eher gallertartig, so wie zuviel Speisestärke. Vor allem, der Übergang von ""zu flüssig"" zu Gellee ist fließend",0
"Wenn ich veganen Aufschnitt kaufe probiere ich es ohne Brot. Dieser Aufschnitt ist würzig was ich mag, aber der Geschmack selber ist wirklich Geschmackssache. Auch die Konsistenz ist irgendwie mehlig. Die Scheiben zu dick. Ich kann nur drei Sterne dafür geben.",0
"Hat mir nicht so zugesagt. Die Konsestenz hat mir nicht so gefallen und vom Geschmack ehr geht so.. Ich persönlich fand es viel zu scharf und von Falafel hat man überhaupt nichts geschmeckt.",0
